layer,head,accuracy
18,20,0.8165728077232502
18,21,0.7312952534191473
18,22,0.7916331456154465
18,23,0.7160096540627514
18,24,0.8020917135961384
18,25,0.7570394207562349
18,26,0.8157683024939663
18,27,0.7851971037811746
18,28,0.6999195494770716
18,29,0.7160096540627514
18,30,0.666934835076428
18,31,0.7184231697506034
19,0,0.6854384553499597
19,1,0.6975060337892196
19,2,0.7618664521319388
19,3,0.7280772325020113
19,4,0.8093322606596943
19,5,0.7691069991954947
19,6,0.8077232502011263
19,7,0.829444891391794
19,8,0.7506033789219629
19,9,0.7457763475462591
19,10,0.7691069991954947
19,11,0.7908286403861625
19,12,0.7747385358004827
19,13,0.6621078037007241
19,14,0.7119871279163315
19,15,0.6484312148028962
19,16,0.8125502815768303
19,17,0.8085277554304103
19,18,0.826226870474658
19,19,0.827031375703942
19,20,0.7522123893805309
19,21,0.7103781174577635
19,22,0.7200321802091714
19,23,0.6967015285599356
19,24,0.672566371681416
19,25,0.6556717618664522
19,26,0.6508447304907482
19,27,0.5663716814159292
19,28,0.7908286403861625
19,29,0.8028962188254224
19,30,0.7787610619469026
19,31,0.7996781979082864
20,0,0.6958970233306516
20,1,0.671761866452132
20,2,0.6025744167337088
20,3,0.7280772325020113
20,4,0.7827835880933226
20,5,0.7739340305711987
20,6,0.7288817377312953
20,7,0.7884151246983105
20,8,0.8141592920353983
20,9,0.7554304102976669
20,10,0.6854384553499597
20,11,0.7602574416733708
20,12,0.7988736926790024
20,13,0.7031375703942075
20,14,0.7055510860820595
20,15,0.7900241351568785
20,16,0.7900241351568785
20,17,0.7771520514883347
20,18,0.7811745776347546
20,19,0.7715205148833467
20,20,0.668543845534996
20,21,0.6588897827835881
20,22,0.6500402252614642
20,23,0.7256637168141593
20,24,0.7602574416733708
20,25,0.7007240547063556
20,26,0.6918744971842317
20,27,0.7272727272727273
20,28,0.7731295253419147
20,29,0.7940466613032985
20,30,0.7755430410297667
20,31,0.7610619469026548
21,0,0.6870474658085277
21,1,0.7015285599356396
21,2,0.7522123893805309
21,3,0.7570394207562349
21,4,0.7578439259855189
21,5,0.7546259050683829
21,6,0.7787610619469026
21,7,0.7441673370876911
21,8,0.82461786001609
21,9,0.825422365245374
21,10,0.8576025744167337
21,11,0.8077232502011263
21,12,0.7272727272727273
21,13,0.671761866452132
21,14,0.6347546259050684
21,15,0.66532582461786
21,16,0.830249396621078
21,17,0.829444891391794
21,18,0.827835880933226
21,19,0.8447304907481898
21,20,0.6950925181013676
21,21,0.7039420756234915
21,22,0.7369267900241352
21,23,0.7369267900241352
21,24,0.6452131938857603
21,25,0.7071600965406275
21,26,0.6532582461786002
21,27,0.7240547063555913
21,28,0.6170555108608206
21,29,0.6427996781979083
21,30,0.6613032984714401
21,31,0.6162510056315366
22,0,0.6492357200321802
22,1,0.6275140788415124
22,2,0.6934835076427996
22,3,0.6838294448913917
22,4,0.7900241351568785
22,5,0.7803700724054706
22,6,0.7481898632341111
22,7,0.7457763475462591
22,8,0.7329042638777152
22,9,0.7562349155269509
22,10,0.7127916331456154
22,11,0.7216411906677394
22,12,0.6395816572807723
22,13,0.7079646017699115
22,14,0.6564762670957361
22,15,0.6291230893000804
22,16,0.7924376508447305
22,17,0.7683024939662108
22,18,0.7803700724054706
22,19,0.8077232502011263
22,20,0.586484312148029
22,21,0.666130329847144
22,22,0.668543845534996
22,23,0.6106194690265486
22,24,0.7312952534191473
22,25,0.7152051488334674
22,26,0.7337087691069992
22,27,0.6870474658085277
22,28,0.6500402252614642
22,29,0.6588897827835881
22,30,0.6757843925985519
22,31,0.6234915526950925
23,0,0.7642799678197908
23,1,0.7940466613032985
23,2,0.7892196299275945
23,3,0.7827835880933226
23,4,0.6516492357200322
23,5,0.5285599356395817
23,6,0.6122284794851166
23,7,0.6009654062751408
23,8,0.7441673370876911
23,9,0.7465808527755431
23,10,0.7554304102976669
23,11,0.7465808527755431
23,12,0.5905068382944489
23,13,0.6363636363636364
23,14,0.6090104585679806
23,15,0.7208366854384554
23,16,0.7248592115848753
23,17,0.7506033789219629
23,18,0.7031375703942075
23,19,0.7417538213998391
23,20,0.6098149637972646
23,21,0.6339501206757844
23,22,0.5543041029766693
23,23,0.6926790024135157
23,24,0.6854384553499597
23,25,0.6460176991150443
23,26,0.6210780370072405
23,27,0.581657280772325
23,28,0.8213998390989542
23,29,0.834271922767498
23,30,0.8415124698310539
23,31,0.8382944489139179
24,0,0.674175382139984
24,1,0.6411906677393403
24,2,0.7240547063555913
24,3,0.6194690265486725
24,4,0.7956556717618665
24,5,0.7884151246983105
24,6,0.7811745776347546
24,7,0.7924376508447305
24,8,0.6476267095736122
24,9,0.6476267095736122
24,10,0.5937248592115849
24,11,0.5792437650844731
24,12,0.8028962188254224
24,13,0.8125502815768303
24,14,0.82461786001609
24,15,0.8149637972646823
24,16,0.5486725663716814
24,17,0.5349959774738536
24,18,0.5494770716009654
24,19,0.5728077232502011
24,20,0.5937248592115849
24,21,0.6057924376508448
24,22,0.5647626709573612
24,23,0.5953338696701529
24,24,0.580048270313757
24,25,0.589702333065165
24,26,0.5937248592115849
24,27,0.5559131134352373
24,28,0.7996781979082864
24,29,0.8037007240547064
24,30,0.8157683024939663
24,31,0.7570394207562349
25,0,0.7168141592920354
25,1,0.7642799678197908
25,2,0.7546259050683829
25,3,0.7666934835076428
25,4,0.5679806918744972
25,5,0.5261464199517297
25,6,0.5470635559131134
25,7,0.5430410297666934
25,8,0.6773934030571199
25,9,0.7932421560740145
25,10,0.7876106194690266
25,11,0.8101367658889783
25,12,0.5647626709573612
25,13,0.5478680611423974
25,14,0.583266291230893
25,15,0.5687851971037812
25,16,0.7860016090104586
25,17,0.7546259050683829
25,18,0.7650844730490748
25,19,0.7562349155269509
25,20,0.8109412711182623
25,21,0.8157683024939663
25,22,0.8173773129525342
25,23,0.8061142397425584
25,24,0.8061142397425584
25,25,0.7530168946098149
25,26,0.7232502011263073
25,27,0.7449718423169751
25,28,0.7787610619469026
25,29,0.7039420756234915
25,30,0.7320997586484312
25,31,0.7658889782783588
26,0,0.7497988736926791
26,1,0.7763475462590507
26,2,0.7176186645213194
26,3,0.7948511665325825
26,4,0.6886564762670957
26,5,0.7401448109412712
26,6,0.7248592115848753
26,7,0.7385358004827032
26,8,0.7610619469026548
26,9,0.7755430410297667
26,10,0.7538213998390989
26,11,0.7908286403861625
26,12,0.5977473853580049
26,13,0.5108608205953339
26,14,0.5937248592115849
26,15,0.5406275140788415
26,16,0.6790024135156878
26,17,0.8012872083668544
26,18,0.7087691069991955
26,19,0.7868061142397426
26,20,0.7361222847948512
26,21,0.7940466613032985
26,22,0.8085277554304103
26,23,0.8004827031375704
26,24,0.672566371681416
26,25,0.7176186645213194
26,26,0.7111826226870475
26,27,0.674175382139984
26,28,0.5768302493966211
26,29,0.5414320193081255
26,30,0.6596942880128721
26,31,0.586484312148029
27,0,0.5703942075623492
27,1,0.6025744167337088
27,2,0.588897827835881
