layer,head,accuracy
29,11,0.505229283990346
29,12,0.5245374094931617
29,13,0.5454545454545454
29,14,0.5213193885760258
29,15,0.5205148833467418
29,16,0.5438455349959774
29,17,0.5526950925181013
29,18,0.5631536604987932
29,19,0.5591311343523733
29,20,0.5285599356395817
29,21,0.5237329042638778
29,22,0.5325824617860017
29,23,0.5060337892196299
29,24,0.5534995977473853
29,25,0.5358004827031375
29,26,0.5221238938053098
29,27,0.5510860820595334
29,28,0.5736122284794851
29,29,0.584875301689461
29,30,0.5655671761866452
29,31,0.5905068382944489
30,0,0.5205148833467418
30,1,0.5374094931617055
30,2,0.49637972646822204
30,3,0.5269509251810137
30,4,0.5148833467417538
30,5,0.5486725663716814
30,6,0.5438455349959774
30,7,0.5615446500402252
30,8,0.5189058728881738
30,9,0.5575221238938053
30,10,0.5526950925181013
30,11,0.5430410297666934
30,12,0.5631536604987932
30,13,0.5679806918744972
30,14,0.5655671761866452
30,15,0.5559131134352373
30,16,0.5639581657280772
30,17,0.5631536604987932
30,18,0.5486725663716814
30,19,0.5695897023330652
30,20,0.5486725663716814
30,21,0.5510860820595334
30,22,0.5631536604987932
30,23,0.5631536604987932
30,24,0.5486725663716814
30,25,0.5559131134352373
30,26,0.5366049879324215
30,27,0.5229283990345938
30,28,0.5494770716009654
30,29,0.5325824617860017
30,30,0.5366049879324215
30,31,0.5341914722445696
31,0,0.587288817377313
31,1,0.584070796460177
31,2,0.580852775543041
31,3,0.587288817377313
31,4,0.5269509251810137
31,5,0.5148833467417538
31,6,0.504424778761062
31,7,0.5229283990345938
31,8,0.5559131134352373
31,9,0.5679806918744972
31,10,0.5711987127916331
31,11,0.5760257441673371
31,12,0.5695897023330652
31,13,0.580852775543041
31,14,0.5631536604987932
31,15,0.5575221238938053
31,16,0.5454545454545454
31,17,0.5446500402252614
31,18,0.5510860820595334
31,19,0.5253419147224457
31,20,0.5575221238938053
31,21,0.5607401448109413
31,22,0.5349959774738536
31,23,0.5398230088495575
31,24,0.5462590506838294
31,25,0.5229283990345938
31,26,0.5374094931617055
31,27,0.5060337892196299
31,28,0.5253419147224457
31,29,0.5374094931617055
31,30,0.5543041029766693
31,31,0.5068382944489139
