layer,head,accuracy
28,0,0.7144006436041834
28,1,0.7007240547063556
28,2,0.6210780370072405
28,3,0.6621078037007241
28,4,0.6355591311343524
28,5,0.6910699919549477
28,6,0.6339501206757844
28,7,0.7023330651649236
28,8,0.6556717618664522
28,9,0.6757843925985519
28,10,0.6468222043443282
28,11,0.6637168141592921
28,12,0.6291230893000804
28,13,0.6838294448913917
28,14,0.7176186645213194
28,15,0.7007240547063556
29,0,0.671761866452132
29,1,0.6798069187449718
29,2,0.7192276749798874
29,3,0.7176186645213194
29,4,0.7031375703942075
29,5,0.7176186645213194
29,6,0.6170555108608206
29,7,0.6452131938857603
29,8,0.6508447304907482
29,9,0.6862429605792437
29,10,0.6886564762670957
29,11,0.6814159292035398
29,12,0.6991150442477876
29,13,0.6934835076427996
29,14,0.6017699115044248
29,15,0.6460176991150443
30,0,0.6846339501206757
30,1,0.6371681415929203
30,2,0.6588897827835881
30,3,0.6275140788415124
30,4,0.6122284794851166
30,5,0.6017699115044248
30,6,0.7119871279163315
30,7,0.7111826226870475
30,8,0.6484312148028962
30,9,0.5784392598551891
30,10,0.7135961383748994
30,11,0.7031375703942075
30,12,0.6259050683829445
30,13,0.6444086886564763
30,14,0.666934835076428
30,15,0.6468222043443282
31,0,0.6918744971842317
31,1,0.7103781174577635
31,2,0.6918744971842317
31,3,0.7047465808527755
31,4,0.7015285599356396
31,5,0.671761866452132
31,6,0.7095736122284795
31,7,0.6588897827835881
31,8,0.6580852775543041
31,9,0.6781979082864039
31,10,0.672566371681416
31,11,0.6259050683829445
31,12,0.6259050683829445
31,13,0.6275140788415124
31,14,0.668543845534996
31,15,0.5784392598551891
32,0,0.666130329847144
32,1,0.6138374899436846
32,2,0.6926790024135157
32,3,0.6621078037007241
32,4,0.6146419951729686
32,5,0.5647626709573612
32,6,0.6460176991150443
32,7,0.6130329847144006
32,8,0.6733708769107
32,9,0.6580852775543041
32,10,0.672566371681416
32,11,0.6757843925985519
32,12,0.6419951729686243
32,13,0.6154465004022526
32,14,0.6291230893000804
32,15,0.5937248592115849
33,0,0.6379726468222043
33,1,0.6170555108608206
33,2,0.6757843925985519
33,3,0.6508447304907482
33,4,0.6532582461786002
33,5,0.6798069187449718
33,6,0.6556717618664522
33,7,0.6065969428801288
33,8,0.6967015285599356
33,9,0.6934835076427996
33,10,0.672566371681416
33,11,0.6629123089300081
33,12,0.666130329847144
33,13,0.6886564762670957
33,14,0.580852775543041
33,15,0.5953338696701529
34,0,0.6315366049879324
34,1,0.6484312148028962
34,2,0.670152855993564
34,3,0.6999195494770716
34,4,0.667739340305712
34,5,0.6645213193885761
34,6,0.6017699115044248
34,7,0.6781979082864039
34,8,0.670957361222848
34,9,0.6444086886564763
34,10,0.672566371681416
34,11,0.6967015285599356
34,12,0.585679806918745
34,13,0.6138374899436846
34,14,0.5953338696701529
34,15,0.6106194690265486
35,0,0.5615446500402252
35,1,0.6041834271922768
35,2,0.7039420756234915
35,3,0.7063555913113435
35,4,0.6830249396621078
35,5,0.6629123089300081
35,6,0.6218825422365245
35,7,0.6275140788415124
35,8,0.6862429605792437
35,9,0.7087691069991955
35,10,0.6733708769107
35,11,0.6596942880128721
35,12,0.6532582461786002
35,13,0.6862429605792437
35,14,0.5728077232502011
35,15,0.6645213193885761
36,0,0.6645213193885761
36,1,0.6781979082864039
36,2,0.6226870474658085
36,3,0.6733708769107
36,4,0.668543845534996
36,5,0.6315366049879324
36,6,0.5551086082059533
36,7,0.6146419951729686
36,8,0.6556717618664522
36,9,0.672566371681416
36,10,0.6757843925985519
36,11,0.7031375703942075
36,12,0.5784392598551891
36,13,0.6500402252614642
36,14,0.6781979082864039
36,15,0.6830249396621078
37,0,0.5567176186645213
37,1,0.5494770716009654
37,2,0.6830249396621078
37,3,0.6983105390185036
37,4,0.7103781174577635
37,5,0.7079646017699115
37,6,0.6065969428801288
37,7,0.674175382139984
37,8,0.6773934030571199
37,9,0.6645213193885761
37,10,0.6403861625100563
37,11,0.66532582461786
37,12,0.584070796460177
37,13,0.6387771520514883
37,14,0.5760257441673371
37,15,0.6886564762670957
38,0,0.666934835076428
38,1,0.7144006436041834
38,2,0.6637168141592921
38,3,0.66532582461786
38,4,0.6548672566371682
38,5,0.6556717618664522
38,6,0.6637168141592921
38,7,0.6202735317779565
38,8,0.6790024135156878
38,9,0.6637168141592921
38,10,0.6765888978278359
38,11,0.6894609814963797
38,12,0.588093322606597
38,13,0.5985518905872889
38,14,0.7152051488334674
38,15,0.7095736122284795
39,0,0.6580852775543041
39,1,0.6773934030571199
39,2,0.6395816572807723
39,3,0.6918744971842317
39,4,0.670152855993564
39,5,0.6814159292035398
39,6,0.6645213193885761
39,7,0.6130329847144006
39,8,0.6500402252614642
39,9,0.6765888978278359
39,10,0.7087691069991955
39,11,0.7047465808527755
39,12,0.6645213193885761
39,13,0.6444086886564763
39,14,0.6822204344328238
39,15,0.6854384553499597
40,0,0.7007240547063556
40,1,0.7119871279163315
40,2,0.6846339501206757
40,3,0.7095736122284795
40,4,0.674979887369268
40,5,0.666934835076428
40,6,0.6604987932421561
40,7,0.6773934030571199
40,8,0.66532582461786
40,9,0.672566371681416
40,10,0.6621078037007241
40,11,0.6862429605792437
40,12,0.6830249396621078
40,13,0.7144006436041834
40,14,0.6049879324215608
40,15,0.6403861625100563
41,0,0.6781979082864039
41,1,0.7007240547063556
41,2,0.6798069187449718
41,3,0.672566371681416
41,4,0.6950925181013676
41,5,0.6942880128720836
41,6,0.6894609814963797
41,7,0.7039420756234915
41,8,0.7152051488334674
41,9,0.6991150442477876
41,10,0.666934835076428
41,11,0.6862429605792437
41,12,0.6524537409493162
41,13,0.6822204344328238
41,14,0.674979887369268
41,15,0.7055510860820595
