layer,head,accuracy
16,18,0.6041834271922768
16,19,0.6001609010458568
16,20,0.580048270313757
16,21,0.5768302493966211
16,22,0.5687851971037812
16,23,0.5671761866452132
16,24,0.6403861625100563
16,25,0.6242960579243765
16,26,0.6339501206757844
16,27,0.6363636363636364
16,28,0.66532582461786
16,29,0.6202735317779565
16,30,0.6291230893000804
16,31,0.6347546259050684
17,0,0.584875301689461
17,1,0.589702333065165
17,2,0.582461786001609
17,3,0.587288817377313
17,4,0.5945293644408689
17,5,0.5937248592115849
17,6,0.5929203539823009
17,7,0.6178600160901045
17,8,0.6315366049879324
17,9,0.6307320997586484
17,10,0.6500402252614642
17,11,0.6074014481094127
17,12,0.6588897827835881
17,13,0.6452131938857603
17,14,0.6500402252614642
17,15,0.6395816572807723
17,16,0.6074014481094127
17,17,0.6154465004022526
17,18,0.6065969428801288
17,19,0.6065969428801288
17,20,0.6122284794851166
17,21,0.6194690265486725
17,22,0.6178600160901045
17,23,0.6226870474658085
17,24,0.6540627514078842
17,25,0.6580852775543041
17,26,0.6259050683829445
17,27,0.6436041834271923
17,28,0.6588897827835881
17,29,0.6476267095736122
17,30,0.6138374899436846
17,31,0.6436041834271923
18,0,0.589702333065165
18,1,0.5736122284794851
18,2,0.5752212389380531
18,3,0.587288817377313
18,4,0.6162510056315366
18,5,0.6315366049879324
18,6,0.6476267095736122
18,7,0.6484312148028962
18,8,0.6476267095736122
18,9,0.6516492357200322
18,10,0.6621078037007241
18,11,0.6387771520514883
18,12,0.5647626709573612
18,13,0.5623491552695092
18,14,0.5502815768302494
18,15,0.5655671761866452
18,16,0.6242960579243765
18,17,0.6122284794851166
18,18,0.6291230893000804
18,19,0.6331456154465004
18,20,0.6379726468222043
18,21,0.6436041834271923
18,22,0.6395816572807723
18,23,0.6323411102172164
18,24,0.6194690265486725
18,25,0.6234915526950925
18,26,0.6299275945293644
18,27,0.6339501206757844
18,28,0.6299275945293644
18,29,0.5961383748994369
18,30,0.6307320997586484
18,31,0.6186645213193885
19,0,0.6178600160901045
19,1,0.6017699115044248
19,2,0.6138374899436846
19,3,0.6154465004022526
19,4,0.5526950925181013
19,5,0.5494770716009654
19,6,0.5559131134352373
